message,severity,attributes,tags,timestamp
Ждём перед следующим чатом,info,"{""time"":1776497569972,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""23с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:32:54.121366894Z
Processing chat,info,"{""time"":1776497592811,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1879,""identifier"":""@alania_top_chat"",""dailyCount"":41,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:14.121740899Z
GPT-4o-mini raw response,info,"{""time"":1776497595428,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""keep\"",\n  \""score\"": 8,\n  \""spamScore\"": 3,\n  \""activityScore\"": 9,\n  \""topicScore\"": 9,\n  \""summary\"": \""Чат активный, сообщения по теме аренды и покупки недвижимости в Алании.\"",\n  \""country\"": \""Турция\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:15.593074228Z
Ждём перед следующим чатом,info,"{""time"":1776497595593,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""32с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:15.594737874Z
Processing chat,info,"{""time"":1776497628199,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1880,""identifier"":""@istambul_vsesvoi"",""dailyCount"":42,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:55.237434442Z
GPT-4o-mini raw response,info,"{""time"":1776497630498,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""filter\"",\n  \""score\"": 3,\n  \""spamScore\"": 9,\n  \""activityScore\"": 6,\n  \""topicScore\"": 4,\n  \""summary\"": \""Чат переполнен спамом и рекламой, полезная информация отсутствует.\"",\n  \""country\"": \""null\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:55.237440562Z
Ждём перед следующим чатом,info,"{""time"":1776497630572,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""33с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:33:55.237445452Z
Processing chat,info,"{""time"":1776497663445,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1881,""identifier"":""@Turkishlifegood"",""dailyCount"":43,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:34:25.239402561Z
GPT-4o-mini raw response,info,"{""time"":1776497665541,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""{\n  \""verdict\"": \""filter\"",\n  \""score\"": 4,\n  \""spamScore\"": 8,\n  \""activityScore\"": 6,\n  \""topicScore\"": 3,\n  \""summary\"": \""Чат переполнен предложениями по обмену криптовалюты, что отвлекает от основной темы эмиграции.\"",\n  \""country\"": \""Турция\""\n}"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:34:25.695606749Z
Ждём перед следующим чатом,info,"{""time"":1776497665622,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""34с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:34:25.695610679Z
Processing chat,info,"{""time"":1776497699882,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1882,""identifier"":""@tbilisika"",""dailyCount"":44,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:05.872859381Z
GPT-4o-mini raw response,info,"{""time"":1776497702713,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""keep\"",\n  \""score\"": 8,\n  \""spamScore\"": 2,\n  \""activityScore\"": 7,\n  \""topicScore\"": 9,\n  \""summary\"": \""Чат активен, сообщения по теме аренды жилья в Тбилиси, полезен для эмигрантов.\"",\n  \""country\"": \""Грузия\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:05.872866020Z
Ждём перед следующим чатом,info,"{""time"":1776497702803,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""30с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:05.872870320Z
Processing chat,info,"{""time"":1776497733005,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1883,""identifier"":""@gototr"",""dailyCount"":45,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:35.534569537Z
GPT-4o-mini raw response,info,"{""time"":1776497735262,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""{\n  \""verdict\"": \""keep\"",\n  \""score\"": 8,\n  \""spamScore\"": 2,\n  \""activityScore\"": 9,\n  \""topicScore\"": 9,\n  \""summary\"": \""Чат активный, участники делятся полезной информацией о переезде и жизни в Турции.\"",\n  \""country\"": \""Турция\""\n}"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:35.534574317Z
Ждём перед следующим чатом,info,"{""time"":1776497735326,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""29с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:35:35.534578187Z
Processing chat,info,"{""time"":1776497764425,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1884,""identifier"":""@mersin_top"",""dailyCount"":46,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:05.531507559Z
GPT-4o-mini raw response,info,"{""time"":1776497766676,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""filter\"",\n  \""score\"": 5,\n  \""spamScore\"": 7,\n  \""activityScore\"": 6,\n  \""topicScore\"": 6,\n  \""summary\"": \""Чат содержит много рекламы и спама, но есть полезные сообщения о жизни в Турции.\"",\n  \""country\"": \""Турция\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:06.679607770Z
Ждём перед следующим чатом,info,"{""time"":1776497766747,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""32с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:07.051395012Z
Processing chat,info,"{""time"":1776497799199,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1885,""identifier"":""@turkey_granitsa"",""dailyCount"":47,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:46.721686810Z
GPT-4o-mini raw response,info,"{""time"":1776497801499,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""{\n  \""verdict\"": \""filter\"",\n  \""score\"": 3,\n  \""spamScore\"": 8,\n  \""activityScore\"": 6,\n  \""topicScore\"": 2,\n  \""summary\"": \""Чат переполнен спамом и не связан с темой эмиграции.\"",\n  \""country\"": null\n}"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:46.721693670Z
Ждём перед следующим чатом,info,"{""time"":1776497801568,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""29с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:36:46.721699910Z
Processing chat,info,"{""time"":1776497830616,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1886,""identifier"":""@alanya_top"",""dailyCount"":48,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:16.717276778Z
GPT-4o-mini raw response,info,"{""time"":1776497832705,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""filter\"",\n  \""score\"": 4,\n  \""spamScore\"": 7,\n  \""activityScore\"": 6,\n  \""topicScore\"": 5,\n  \""summary\"": \""Чат содержит много спама и рекламы, не все сообщения релевантны теме эмиграции.\"",\n  \""country\"": \""Турция\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:16.717284758Z
Ждём перед следующим чатом,info,"{""time"":1776497832792,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""26с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:16.717290008Z
Processing chat,info,"{""time"":1776497858944,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1887,""identifier"":""@girne_chat"",""dailyCount"":49,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:46.721413714Z
GPT-4o-mini raw response,info,"{""time"":1776497870551,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""filter\"",\n  \""score\"": 4,\n  \""spamScore\"": 8,\n  \""activityScore\"": 5,\n  \""topicScore\"": 3,\n  \""summary\"": \""Чат переполнен рекламой и спамом, неактивен по теме эмиграции.\"",\n  \""country\"": \""Кипр\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:50.554605757Z
Ждём перед следующим чатом,info,"{""time"":1776497870833,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""38с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:37:50.835540770Z
Processing chat,info,"{""time"":1776497909430,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1888,""identifier"":""@globe_nedvizhka_alaniya"",""dailyCount"":50,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:38:32.723653000Z
Human-like break after 50 chats,info,"{""time"":1776497909430,""pid"":1,""hostname"":""07c4dd3aa333"",""breakSec"":253,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:38:32.723658040Z
GPT-4o-mini raw response,info,"{""time"":1776498166006,""pid"":1,""hostname"":""07c4dd3aa333"",""content"":""```json\n{\n  \""verdict\"": \""keep\"",\n  \""score\"": 8,\n  \""spamScore\"": 3,\n  \""activityScore\"": 9,\n  \""topicScore\"": 9,\n  \""summary\"": \""Чат активен, содержит много предложений по недвижимости в Алании, полезен для эмигрантов.\"",\n  \""country\"": \""Турция\""\n}\n```"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:42:51.211944851Z
Ждём перед следующим чатом,info,"{""time"":1776498166095,""pid"":1,""hostname"":""07c4dd3aa333"",""delayMs"":""37с"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:42:51.211949271Z
Processing chat,info,"{""time"":1776498202859,""pid"":1,""hostname"":""07c4dd3aa333"",""sessionId"":1,""chatId"":1889,""identifier"":""@reklamainturkey"",""dailyCount"":51,""dailyQuota"":1500,""account"":""АККАУНТ 3 (ВМЕСТО 2) (#4)"",""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T07:43:30.794872986Z
